latitude,longitude,Altitude,track_seg_point_id,time
-2.307516,54.154703,250.8,1307,2021/09/11 10:21:12+00
-2.307512,54.15471,250.8,1308,2021/09/11 10:21:14+00
-2.307506,54.154695,250.8,1309,2021/09/11 10:21:19+00
-2.307498,54.154676,250.8,1310,2021/09/11 10:21:27+00
-2.307498,54.154679,250.8,1311,2021/09/11 10:21:35+00
-2.307499,54.154679,250.8,1312,2021/09/11 10:21:37+00
-2.307501,54.154679,250.8,1313,2021/09/11 10:21:39+00
-2.307506,54.154692,250.8,1314,2021/09/11 10:21:46+00
-2.30753,54.15469,250.8,1315,2021/09/11 10:21:48+00
-2.307545,54.154699,250.8,1316,2021/09/11 10:21:51+00
-2.307545,54.154701,250.8,1317,2021/09/11 10:21:52+00
-2.307511,54.154715,250.8,1318,2021/09/11 10:22:00+00
-2.307525,54.1547,250.8,1319,2021/09/11 10:22:09+00
-2.307514,54.154695,250.8,1320,2021/09/11 10:22:18+00
-2.307506,54.154689,250.8,1321,2021/09/11 10:22:21+00
-2.307493,54.154683,250.8,1322,2021/09/11 10:22:24+00
-2.307485,54.154676,250.8,1323,2021/09/11 10:22:26+00
-2.307499,54.154674,250.8,1324,2021/09/11 10:22:30+00
-2.307511,54.15466,250.8,1325,2021/09/11 10:22:34+00
-2.307507,54.154666,250.8,1326,2021/09/11 10:22:41+00
-2.307505,54.154668,250.8,1327,2021/09/11 10:22:42+00
-2.307461,54.154677,250.8,1328,2021/09/11 10:22:51+00
-2.307475,54.154674,250.8,1329,2021/09/11 10:23:01+00
-2.307474,54.154674,250.8,1330,2021/09/11 10:23:02+00
-2.307478,54.154677,250.8,1331,2021/09/11 10:23:13+00
-2.307466,54.154687,250.8,1332,2021/09/11 10:23:19+00
-2.307443,54.154689,250.8,1333,2021/09/11 10:23:20+00
-2.307247,54.154667,250.4,1334,2021/09/11 10:23:25+00
-2.307199,54.154639,250.2,1335,2021/09/11 10:23:26+00
-2.30709,54.154559,249.6,1336,2021/09/11 10:23:28+00
-2.307019,54.154509,249.2,1337,2021/09/11 10:23:29+00
-2.306623,54.154246,248.2,1338,2021/09/11 10:23:33+00
-2.306397,54.154097,247,1339,2021/09/11 10:23:35+00
-2.306148,54.153934,245.6,1340,2021/09/11 10:23:37+00
-2.306021,54.153848,245,1341,2021/09/11 10:23:38+00
-2.305898,54.153761,244.6,1342,2021/09/11 10:23:39+00
-2.305566,54.153509,243,1343,2021/09/11 10:23:42+00
-2.305389,54.153337,241.8,1344,2021/09/11 10:23:44+00
-2.305185,54.153097,240.8,1345,2021/09/11 10:23:47+00
-2.305037,54.152965,240,1346,2021/09/11 10:23:49+00
-2.304941,54.152911,239.6,1347,2021/09/11 10:23:50+00
-2.304737,54.152832,239.2,1348,2021/09/11 10:23:52+00
-2.304617,54.152809,239,1349,2021/09/11 10:23:53+00
-2.304377,54.15277,238.6,1350,2021/09/11 10:23:55+00
-2.304285,54.152736,238.6,1351,2021/09/11 10:23:56+00
-2.3042,54.1527,238.6,1352,2021/09/11 10:23:57+00
-2.303931,54.152536,238.4,1353,2021/09/11 10:24:01+00
-2.30347,54.152239,237.4,1354,2021/09/11 10:24:08+00
-2.303009,54.151929,236.6,1355,2021/09/11 10:24:15+00
-2.302884,54.151834,236.6,1356,2021/09/11 10:24:17+00
-2.302689,54.151703,236.4,1357,2021/09/11 10:24:20+00
-2.302563,54.151612,236,1358,2021/09/11 10:24:22+00
-2.302434,54.151523,235.6,1359,2021/09/11 10:24:24+00
-2.302233,54.151384,235.2,1360,2021/09/11 10:24:27+00
-2.301965,54.151192,235.6,1361,2021/09/11 10:24:31+00
-2.301713,54.151014,235.6,1362,2021/09/11 10:24:35+00
-2.301595,54.150922,235.6,1363,2021/09/11 10:24:37+00
-2.301404,54.150797,234.8,1364,2021/09/11 10:24:40+00
-2.30117,54.150612,234.2,1365,2021/09/11 10:24:44+00
-2.301127,54.150556,234.2,1366,2021/09/11 10:24:45+00
-2.301053,54.150439,234,1367,2021/09/11 10:24:46+00
-2.300934,54.150228,233.6,1368,2021/09/11 10:24:50+00
-2.300891,54.150159,233.6,1369,2021/09/11 10:24:51+00
-2.300812,54.150017,233.4,1370,2021/09/11 10:24:53+00
-2.300778,54.149945,233.4,1371,2021/09/11 10:24:54+00
-2.300743,54.149877,233.2,1372,2021/09/11 10:24:55+00
-2.300603,54.14959,232.6,1373,2021/09/11 10:24:59+00
-2.300531,54.14945,232.2,1374,2021/09/11 10:25:01+00
-2.300492,54.149382,232,1375,2021/09/11 10:25:02+00
-2.300424,54.149242,231.6,1376,2021/09/11 10:25:04+00
-2.300349,54.149124,231,1377,2021/09/11 10:25:06+00
-2.300235,54.149047,230.4,1378,2021/09/11 10:25:08+00
-2.30015,54.149038,230,1379,2021/09/11 10:25:09+00
-2.300049,54.149042,230,1380,2021/09/11 10:25:10+00
-2.299953,54.149057,229.8,1381,2021/09/11 10:25:11+00
-2.299852,54.149075,229.8,1382,2021/09/11 10:25:12+00
-2.299319,54.149188,229.8,1383,2021/09/11 10:25:18+00
-2.298882,54.149299,229,1384,2021/09/11 10:25:22+00
-2.29875,54.149328,228.8,1385,2021/09/11 10:25:23+00
-2.298618,54.149357,228.6,1386,2021/09/11 10:25:24+00
-2.298335,54.149433,228.2,1387,2021/09/11 10:25:26+00
-2.298085,54.149471,227.8,1388,2021/09/11 10:25:28+00
-2.297953,54.149492,227.6,1389,2021/09/11 10:25:29+00
-2.297414,54.149597,227.2,1390,2021/09/11 10:25:34+00
-2.296766,54.149738,227.6,1391,2021/09/11 10:25:41+00
-2.296448,54.149773,228,1392,2021/09/11 10:25:46+00
-2.296324,54.149763,228.6,1393,2021/09/11 10:25:49+00
-2.29615,54.14975,229,1394,2021/09/11 10:25:53+00
-2.296094,54.149766,228.8,1395,2021/09/11 10:25:55+00
-2.296078,54.14981,228.4,1396,2021/09/11 10:25:57+00
-2.296099,54.14985,228,1397,2021/09/11 10:25:58+00
-2.296144,54.149886,227.4,1398,2021/09/11 10:26:01+00
-2.296159,54.149874,226.6,1399,2021/09/11 10:26:11+00
-2.296188,54.14986,226.6,1400,2021/09/11 10:26:14+00
-2.296183,54.149857,227,1401,2021/09/11 10:26:19+00
-2.296182,54.149856,227,1402,2021/09/11 10:26:20+00
-2.296187,54.14985,227,1403,2021/09/11 10:26:23+00
-2.296188,54.149852,227,1404,2021/09/11 10:26:29+00
-2.296188,54.149855,227,1405,2021/09/11 10:26:30+00
-2.296186,54.149861,227,1406,2021/09/11 10:26:32+00
-2.296179,54.149867,227.2,1407,2021/09/11 10:26:38+00
-2.296173,54.149866,227.2,1408,2021/09/11 10:26:45+00
-2.296158,54.14986,227.2,1409,2021/09/11 10:26:46+00
-2.296158,54.14986,227.2,1410,2021/09/11 10:26:47+00
-2.29614,54.149856,227.2,1411,2021/09/11 10:26:56+00
-2.296123,54.149857,227.2,1412,2021/09/11 10:26:59+00
-2.296088,54.149841,227.2,1413,2021/09/11 10:27:01+00
-2.296051,54.149776,227.4,1414,2021/09/11 10:27:05+00
-2.296027,54.149758,227.4,1415,2021/09/11 10:27:06+00
-2.295832,54.149672,227.6,1416,2021/09/11 10:27:10+00
-2.295769,54.149574,227.8,1417,2021/09/11 10:27:14+00
-2.295778,54.149501,228,1418,2021/09/11 10:27:18+00
-2.295814,54.149492,228.4,1419,2021/09/11 10:27:20+00
-2.295799,54.149364,228.8,1420,2021/09/11 10:27:24+00
-2.29567,54.149095,228.8,1421,2021/09/11 10:27:29+00
-2.295576,54.148928,229.4,1422,2021/09/11 10:27:34+00
-2.295555,54.1489,229.6,1423,2021/09/11 10:27:35+00
-2.295515,54.148841,229.8,1424,2021/09/11 10:27:37+00
-2.295452,54.148737,230.4,1425,2021/09/11 10:27:40+00
-2.295427,54.148699,230.6,1426,2021/09/11 10:27:41+00
-2.295397,54.14866,230.8,1427,2021/09/11 10:27:42+00
-2.295279,54.148494,231.4,1428,2021/09/11 10:27:46+00
-2.295081,54.148237,231.6,1429,2021/09/11 10:27:52+00
-2.295045,54.1482,231.6,1430,2021/09/11 10:27:53+00
-2.294941,54.148075,231.8,1431,2021/09/11 10:27:56+00
-2.294821,54.147917,232.2,1432,2021/09/11 10:28:00+00
-2.294762,54.147856,233.2,1433,2021/09/11 10:28:02+00
-2.294595,54.147714,233.2,1434,2021/09/11 10:28:07+00
-2.294358,54.147499,233.4,1435,2021/09/11 10:28:14+00
-2.294078,54.147276,233.6,1436,2021/09/11 10:28:20+00
-2.294038,54.147226,233.8,1437,2021/09/11 10:28:21+00
-2.293761,54.146793,233.4,1438,2021/09/11 10:28:29+00
-2.293576,54.146488,233.2,1439,2021/09/11 10:28:35+00
-2.29339,54.146057,232.2,1440,2021/09/11 10:28:42+00
-2.293357,54.145992,232.2,1441,2021/09/11 10:28:43+00
-2.293151,54.145608,232,1442,2021/09/11 10:28:48+00
-2.293151,54.145608,232,1443,2021/09/11 10:28:49+00
-2.292954,54.145171,231.8,1444,2021/09/11 10:28:56+00
-2.29285,54.144798,232,1445,2021/09/11 10:29:03+00
-2.292748,54.144491,232,1446,2021/09/11 10:29:09+00
-2.292712,54.144379,231.8,1447,2021/09/11 10:29:11+00
-2.292679,54.144326,231.8,1448,2021/09/11 10:29:12+00
-2.292561,54.144246,231.8,1449,2021/09/11 10:29:14+00
-2.292375,54.144206,231.8,1450,2021/09/11 10:29:16+00
-2.292271,54.144198,231.6,1451,2021/09/11 10:29:17+00
-2.291632,54.144166,231.2,1452,2021/09/11 10:29:23+00
-2.291523,54.144162,231,1453,2021/09/11 10:29:24+00
-2.29109,54.144114,230.6,1454,2021/09/11 10:29:28+00
-2.29088,54.144084,230.2,1455,2021/09/11 10:29:30+00
-2.290778,54.144069,230,1456,2021/09/11 10:29:31+00
-2.290385,54.143959,229.6,1457,2021/09/11 10:29:35+00
-2.290199,54.14389,229.6,1458,2021/09/11 10:29:37+00
-2.289951,54.143764,229.4,1459,2021/09/11 10:29:40+00
-2.289879,54.143718,229.4,1460,2021/09/11 10:29:41+00
-2.289809,54.143669,229.4,1461,2021/09/11 10:29:42+00
-2.289533,54.143467,229,1462,2021/09/11 10:29:46+00
-2.289332,54.143315,228.8,1463,2021/09/11 10:29:49+00
-2.288875,54.142945,229,1464,2021/09/11 10:29:56+00
-2.288752,54.142843,229,1465,2021/09/11 10:29:58+00
-2.288561,54.142636,229.4,1466,2021/09/11 10:30:02+00
-2.288292,54.142285,229.4,1467,2021/09/11 10:30:09+00
-2.288126,54.141997,229.4,1468,2021/09/11 10:30:15+00
-2.288096,54.141948,229.4,1469,2021/09/11 10:30:16+00
-2.288043,54.141846,229.6,1470,2021/09/11 10:30:18+00
-2.28793,54.141614,229.2,1471,2021/09/11 10:30:23+00
-2.287793,54.141243,229.4,1472,2021/09/11 10:30:31+00
-2.287768,54.141111,229.6,1473,2021/09/11 10:30:34+00
-2.287726,54.140863,230,1474,2021/09/11 10:30:39+00
-2.287713,54.140811,230.2,1475,2021/09/11 10:30:40+00
-2.287648,54.140582,230.2,1476,2021/09/11 10:30:45+00
-2.287627,54.140484,230.2,1477,2021/09/11 10:30:47+00
-2.287571,54.140287,230.2,1478,2021/09/11 10:30:50+00
-2.287502,54.140006,229.4,1479,2021/09/11 10:30:56+00
-2.287482,54.139943,229.2,1480,2021/09/11 10:30:57+00
-2.287384,54.139667,228.6,1481,2021/09/11 10:31:01+00
-2.287354,54.139595,228.4,1482,2021/09/11 10:31:02+00
-2.287255,54.13933,228,1483,2021/09/11 10:31:06+00
-2.287167,54.139129,227.8,1484,2021/09/11 10:31:09+00
-2.287039,54.138813,227,1485,2021/09/11 10:31:14+00
-2.286989,54.138677,226.8,1486,2021/09/11 10:31:16+00
-2.286872,54.138319,226,1487,2021/09/11 10:31:21+00
-2.286793,54.138106,225.8,1488,2021/09/11 10:31:24+00
-2.286692,54.137827,225.2,1489,2021/09/11 10:31:28+00
-2.28665,54.137686,224.8,1490,2021/09/11 10:31:30+00
-2.286601,54.137549,224.4,1491,2021/09/11 10:31:32+00
-2.286517,54.137262,223.8,1492,2021/09/11 10:31:36+00
-2.286458,54.137049,223.4,1493,2021/09/11 10:31:39+00
-2.286433,54.136919,223.2,1494,2021/09/11 10:31:41+00
-2.286417,54.136791,223,1495,2021/09/11 10:31:43+00
-2.286409,54.13673,223,1496,2021/09/11 10:31:44+00
-2.286395,54.136607,222.8,1497,2021/09/11 10:31:46+00
-2.28639,54.136543,222.8,1498,2021/09/11 10:31:47+00
-2.28636,54.136089,222.4,1499,2021/09/11 10:31:55+00
-2.286377,54.13575,221.8,1500,2021/09/11 10:32:02+00
-2.286381,54.135699,221.6,1501,2021/09/11 10:32:03+00
-2.286465,54.135278,221.6,1502,2021/09/11 10:32:11+00
-2.286533,54.135061,222,1503,2021/09/11 10:32:15+00
-2.286608,54.134803,222.4,1504,2021/09/11 10:32:20+00
-2.286675,54.134564,222.2,1505,2021/09/11 10:32:25+00
-2.286736,54.134374,221,1506,2021/09/11 10:32:29+00
-2.28679,54.134233,220.6,1507,2021/09/11 10:32:32+00
-2.28691,54.134037,220.4,1508,2021/09/11 10:32:36+00
-2.286986,54.133939,220.2,1509,2021/09/11 10:32:38+00
-2.28721,54.133694,220.4,1510,2021/09/11 10:32:43+00
-2.287391,54.1335,220.4,1511,2021/09/11 10:32:47+00
-2.287594,54.133314,220,1512,2021/09/11 10:32:50+00
-2.28784,54.133109,219.6,1513,2021/09/11 10:32:56+00
-2.287932,54.133018,219.2,1514,2021/09/11 10:32:58+00
-2.288138,54.132833,218.8,1515,2021/09/11 10:33:02+00
-2.288181,54.132783,218.4,1516,2021/09/11 10:33:03+00
-2.288258,54.132684,217.8,1517,2021/09/11 10:33:05+00
-2.288321,54.132585,217.4,1518,2021/09/11 10:33:07+00
-2.288405,54.132373,217,1519,2021/09/11 10:33:11+00
-2.288442,54.132036,217.8,1520,2021/09/11 10:33:17+00
-2.288354,54.131589,217.2,1521,2021/09/11 10:33:25+00
-2.288261,54.131109,217.6,1522,2021/09/11 10:33:34+00
-2.288193,54.13068,217.4,1523,2021/09/11 10:33:42+00
-2.288175,54.130571,217.4,1524,2021/09/11 10:33:44+00
-2.288132,54.130265,217,1525,2021/09/11 10:33:50+00
-2.288133,54.130219,217,1526,2021/09/11 10:33:51+00
-2.288177,54.129992,217.2,1527,2021/09/11 10:33:56+00
-2.288204,54.129861,217,1528,2021/09/11 10:33:59+00
-2.288302,54.129534,217.4,1529,2021/09/11 10:34:06+00
-2.288385,54.12921,217.8,1530,2021/09/11 10:34:13+00
-2.288382,54.129121,217.8,1531,2021/09/11 10:34:15+00
-2.288378,54.129075,217.8,1532,2021/09/11 10:34:16+00
-2.288341,54.128907,218,1533,2021/09/11 10:34:20+00
-2.288254,54.128719,218.4,1534,2021/09/11 10:34:25+00
-2.288207,54.128653,218.8,1535,2021/09/11 10:34:27+00
-2.288157,54.128595,219,1536,2021/09/11 10:34:29+00
-2.288074,54.128499,219.6,1537,2021/09/11 10:34:33+00
-2.288029,54.128459,219.8,1538,2021/09/11 10:34:35+00
-2.287959,54.128396,220,1539,2021/09/11 10:34:38+00
-2.287862,54.128299,220.6,1540,2021/09/11 10:34:42+00
-2.287838,54.128274,221,1541,2021/09/11 10:34:43+00
-2.287795,54.128224,221.2,1542,2021/09/11 10:34:45+00
-2.287699,54.128141,221.2,1543,2021/09/11 10:34:49+00
-2.287651,54.128083,221.4,1544,2021/09/11 10:34:50+00
-2.287626,54.128061,221.6,1545,2021/09/11 10:34:52+00
-2.287562,54.12799,223,1546,2021/09/11 10:34:55+00
-2.287472,54.127889,223.8,1547,2021/09/11 10:35:00+00
-2.28745,54.127869,224,1548,2021/09/11 10:35:01+00
-2.28741,54.127829,224.4,1549,2021/09/11 10:35:03+00
-2.287336,54.127763,225,1550,2021/09/11 10:35:06+00
-2.28729,54.127717,224.8,1551,2021/09/11 10:35:08+00
-2.287106,54.127504,225.8,1552,2021/09/11 10:35:17+00
-2.287052,54.127449,226,1553,2021/09/11 10:35:19+00
-2.286906,54.127286,226.2,1554,2021/09/11 10:35:25+00
-2.286836,54.127181,226,1555,2021/09/11 10:35:28+00
-2.286794,54.127114,226,1556,2021/09/11 10:35:30+00
-2.286749,54.12705,226,1557,2021/09/11 10:35:32+00
-2.286631,54.126867,226.6,1558,2021/09/11 10:35:39+00
-2.28662,54.126836,227.2,1559,2021/09/11 10:35:41+00
-2.28662,54.126775,228.4,1560,2021/09/11 10:35:45+00
-2.286605,54.126671,229.6,1561,2021/09/11 10:35:50+00
-2.286596,54.126623,229.8,1562,2021/09/11 10:35:52+00
-2.286516,54.126437,230.2,1563,2021/09/11 10:35:57+00
-2.286465,54.126305,230.4,1564,2021/09/11 10:36:00+00
-2.286449,54.126256,230.4,1565,2021/09/11 10:36:01+00
-2.286428,54.126204,230.4,1566,2021/09/11 10:36:02+00
-2.286274,54.125862,229.2,1567,2021/09/11 10:36:08+00
-2.286179,54.125672,228.2,1568,2021/09/11 10:36:11+00
-2.286107,54.125468,228,1569,2021/09/11 10:36:14+00
-2.286102,54.125377,228,1570,2021/09/11 10:36:15+00
-2.286052,54.125255,228,1571,2021/09/11 10:36:17+00
-2.286029,54.125199,228,1572,2021/09/11 10:36:18+00
-2.285981,54.125083,228.4,1573,2021/09/11 10:36:20+00
-2.285939,54.124969,228,1574,2021/09/11 10:36:22+00
-2.2859,54.124854,227.8,1575,2021/09/11 10:36:24+00
-2.285855,54.124627,227.6,1576,2021/09/11 10:36:28+00
-2.285854,54.124571,227.6,1577,2021/09/11 10:36:29+00
-2.285944,54.12414,227.4,1578,2021/09/11 10:36:36+00
-2.286001,54.12396,227.2,1579,2021/09/11 10:36:39+00
-2.286028,54.123906,227.2,1580,2021/09/11 10:36:40+00
-2.286088,54.123726,227.4,1581,2021/09/11 10:36:43+00
-2.28615,54.123327,228,1582,2021/09/11 10:36:50+00
-2.286148,54.123182,228.2,1583,2021/09/11 10:36:53+00
-2.286112,54.123007,228.4,1584,2021/09/11 10:36:57+00
-2.286045,54.122656,228.6,1585,2021/09/11 10:37:05+00
-2.285984,54.12225,229,1586,2021/09/11 10:37:13+00
-2.285991,54.122088,229,1587,2021/09/11 10:37:16+00
-2.286041,54.121916,228.4,1588,2021/09/11 10:37:19+00
-2.286254,54.121606,227.2,1589,2021/09/11 10:37:24+00
-2.286319,54.121541,227,1590,2021/09/11 10:37:25+00
-2.286585,54.121358,226.2,1591,2021/09/11 10:37:28+00
-2.286957,54.121204,225.2,1592,2021/09/11 10:37:31+00
-2.287097,54.121156,225,1593,2021/09/11 10:37:32+00
-2.287368,54.121069,224.6,1594,2021/09/11 10:37:34+00
-2.287489,54.121026,224,1595,2021/09/11 10:37:35+00
-2.287596,54.120979,223.2,1596,2021/09/11 10:37:36+00
-2.287682,54.12092,222.6,1597,2021/09/11 10:37:37+00
-2.287734,54.120851,222,1598,2021/09/11 10:37:38+00
-2.287747,54.120777,221.2,1599,2021/09/11 10:37:39+00
-2.287734,54.120703,220.4,1600,2021/09/11 10:37:40+00
-2.287711,54.120628,219.6,1601,2021/09/11 10:37:41+00
-2.287654,54.120485,218.6,1602,2021/09/11 10:37:43+00
-2.287623,54.120415,218.2,1603,2021/09/11 10:37:44+00
-2.287472,54.120108,218,1604,2021/09/11 10:37:49+00
-2.287252,54.119726,217.8,1605,2021/09/11 10:37:56+00
-2.287124,54.11957,219,1606,2021/09/11 10:38:01+00
-2.287078,54.119517,219.4,1607,2021/09/11 10:38:03+00
-2.28693,54.119378,220.4,1608,2021/09/11 10:38:08+00
-2.286904,54.119349,221,1609,2021/09/11 10:38:09+00
-2.286848,54.119286,222.4,1610,2021/09/11 10:38:11+00
-2.28675,54.11918,223.2,1611,2021/09/11 10:38:15+00
-2.286724,54.119155,223.2,1612,2021/09/11 10:38:16+00
-2.286698,54.119128,223.4,1613,2021/09/11 10:38:17+00
-2.286676,54.1191,223.6,1614,2021/09/11 10:38:18+00
-2.286658,54.119072,224,1615,2021/09/11 10:38:19+00
-2.286641,54.119047,224.6,1616,2021/09/11 10:38:20+00
-2.286604,54.118995,225.4,1617,2021/09/11 10:38:22+00
-2.286586,54.11897,225.6,1618,2021/09/11 10:38:23+00
-2.286528,54.118883,226.4,1619,2021/09/11 10:38:26+00
-2.286508,54.118854,226.6,1620,2021/09/11 10:38:27+00
-2.286461,54.118801,227.4,1621,2021/09/11 10:38:29+00
-2.286417,54.118747,227.6,1622,2021/09/11 10:38:31+00
-2.28636,54.118654,228.8,1623,2021/09/11 10:38:35+00
-2.286352,54.118631,229.2,1624,2021/09/11 10:38:36+00
-2.286328,54.118562,229.8,1625,2021/09/11 10:38:39+00
-2.286281,54.118463,231.2,1626,2021/09/11 10:38:44+00
-2.286263,54.118424,232,1627,2021/09/11 10:38:46+00
-2.286247,54.118405,232.4,1628,2021/09/11 10:38:47+00
-2.2862,54.118264,233.2,1629,2021/09/11 10:38:53+00
-2.286186,54.11822,233.4,1630,2021/09/11 10:38:55+00
-2.286152,54.1181,233.8,1631,2021/09/11 10:39:00+00
-2.286139,54.118003,234.4,1632,2021/09/11 10:39:04+00
-2.286121,54.117887,234.6,1633,2021/09/11 10:39:08+00
-2.28611,54.117564,235.2,1634,2021/09/11 10:39:17+00
-2.286135,54.117354,234.8,1635,2021/09/11 10:39:21+00
-2.286164,54.117236,234.6,1636,2021/09/11 10:39:23+00
-2.286303,54.116948,233.6,1637,2021/09/11 10:39:28+00
-2.286345,54.116902,233.6,1638,2021/09/11 10:39:29+00
-2.286604,54.11666,235.2,1639,2021/09/11 10:39:35+00
-2.286757,54.116572,235.4,1640,2021/09/11 10:39:38+00
-2.286876,54.116512,235.4,1641,2021/09/11 10:39:40+00
-2.287171,54.116339,234.8,1642,2021/09/11 10:39:45+00
-2.287223,54.116289,234.6,1643,2021/09/11 10:39:46+00
-2.287314,54.116169,234.2,1644,2021/09/11 10:39:48+00
-2.287369,54.116027,233.6,1645,2021/09/11 10:39:50+00
-2.287376,54.11595,233.2,1646,2021/09/11 10:39:51+00
-2.287366,54.115775,231.4,1647,2021/09/11 10:39:53+00
-2.287353,54.115684,230.8,1648,2021/09/11 10:39:54+00
-2.287339,54.115591,230.4,1649,2021/09/11 10:39:55+00
-2.287297,54.115302,229.4,1650,2021/09/11 10:39:58+00
-2.28725,54.115002,228.8,1651,2021/09/11 10:40:01+00
-2.287191,54.114601,228,1652,2021/09/11 10:40:05+00
-2.287121,54.11422,226.8,1653,2021/09/11 10:40:09+00
-2.287086,54.114132,226.4,1654,2021/09/11 10:40:10+00
-2.28697,54.113967,225.4,1655,2021/09/11 10:40:12+00
-2.286806,54.113813,225,1656,2021/09/11 10:40:14+00
-2.28648,54.11362,224.6,1657,2021/09/11 10:40:17+00
-2.286346,54.113576,224,1658,2021/09/11 10:40:18+00
-2.285941,54.113449,223,1659,2021/09/11 10:40:21+00
-2.285723,54.113362,222.4,1660,2021/09/11 10:40:23+00
-2.285388,54.11323,221.8,1661,2021/09/11 10:40:26+00
-2.285156,54.113118,221.6,1662,2021/09/11 10:40:28+00
-2.285033,54.113066,221.4,1663,2021/09/11 10:40:29+00
-2.284924,54.113021,221.2,1664,2021/09/11 10:40:30+00
-2.284703,54.112933,221,1665,2021/09/11 10:40:32+00
-2.284491,54.112856,220.8,1666,2021/09/11 10:40:34+00
-2.284393,54.112817,220.8,1667,2021/09/11 10:40:35+00
-2.284044,54.112628,221,1668,2021/09/11 10:40:39+00
-2.283975,54.112571,221.2,1669,2021/09/11 10:40:40+00
-2.283724,54.112274,221.2,1670,2021/09/11 10:40:44+00
-2.283537,54.111821,220.6,1671,2021/09/11 10:40:49+00
-2.283382,54.111414,219.8,1672,2021/09/11 10:40:53+00
-2.283328,54.111217,218.8,1673,2021/09/11 10:40:55+00
-2.283267,54.110915,220.2,1674,2021/09/11 10:40:59+00
-2.283251,54.110813,220.4,1675,2021/09/11 10:41:01+00
-2.283208,54.110736,221,1676,2021/09/11 10:41:03+00
-2.283156,54.110651,222.2,1677,2021/09/11 10:41:06+00
-2.283136,54.110616,222.6,1678,2021/09/11 10:41:08+00
-2.283117,54.110596,223.4,1679,2021/09/11 10:41:10+00
-2.283101,54.110569,224.2,1680,2021/09/11 10:41:13+00
-2.283092,54.110559,224.4,1681,2021/09/11 10:41:14+00
-2.283085,54.110552,224.6,1682,2021/09/11 10:41:15+00
-2.283082,54.110543,224.8,1683,2021/09/11 10:41:16+00
-2.283076,54.110531,225.2,1684,2021/09/11 10:41:17+00
-2.283071,54.11052,225.4,1685,2021/09/11 10:41:18+00
-2.283065,54.110508,225.8,1686,2021/09/11 10:41:19+00
-2.283053,54.11047,226.6,1687,2021/09/11 10:41:22+00
-2.283043,54.110448,226.8,1688,2021/09/11 10:41:23+00
-2.282991,54.110343,227.8,1689,2021/09/11 10:41:28+00
-2.282977,54.110313,228.6,1690,2021/09/11 10:41:30+00
-2.282966,54.110296,229,1691,2021/09/11 10:41:31+00
-2.282938,54.110234,230,1692,2021/09/11 10:41:35+00
-2.28292,54.110175,230.8,1693,2021/09/11 10:41:39+00
-2.282914,54.11016,231.2,1694,2021/09/11 10:41:40+00
-2.282889,54.110125,231.8,1695,2021/09/11 10:41:42+00
-2.282845,54.11008,232.2,1696,2021/09/11 10:41:44+00
-2.282824,54.110061,232.2,1697,2021/09/11 10:41:45+00
-2.282786,54.110016,232.6,1698,2021/09/11 10:41:47+00
-2.282664,54.109875,233.4,1699,2021/09/11 10:41:53+00
-2.282638,54.109855,233.6,1700,2021/09/11 10:41:54+00
-2.282523,54.109713,234,1701,2021/09/11 10:41:59+00
-2.282497,54.109672,234.2,1702,2021/09/11 10:42:03+00
-2.28251,54.109653,233.6,1703,2021/09/11 10:42:07+00
-2.282506,54.10965,233.6,1704,2021/09/11 10:42:11+00
-2.282497,54.109659,233.6,1705,2021/09/11 10:42:19+00
